"","year","id","age","race","sex","realrinc","educ","partyid","happy"
"2701",2022,2701,35,"white","male",33742.5,"2 years of college","independent, close to republican","pretty happy"
"2702",2022,2702,87,"white","female",NA,"2 years of college","independent, close to republican","very happy"
"2703",2022,2703,68,"white","female",NA,"1 year of college","strong democrat","pretty happy"
"2704",2022,2704,34,"white","female",18405,"2 years of college","independent (neither, no response)","very happy"
"2705",2022,2705,40,"white","female",33742.5,"6 years of college","independent (neither, no response)","pretty happy"
"2706",2022,2706,23,"white","female",4601.25,"3 years of college","other party","not too happy"
"2707",2022,2707,42,"white","male",NA,"10th grade","other party","not too happy"
"2708",2022,2708,25,"white","female",8691.25,"3 years of college","independent, close to democrat","pretty happy"
"2709",2022,2709,61,"white","female",3681,"12th grade","independent, close to republican","pretty happy"
"2710",2022,2710,73,"white","female",NA,"4 years of college","strong republican","very happy"
"2711",2022,2711,42,"white","male",18405,"5 years of college","independent, close to republican","very happy"
"2712",2022,2712,51,"white","female",NA,"4 years of college","strong democrat","not too happy"
"2713",2022,2713,61,"white","female",NA,"5 years of college","independent, close to democrat","pretty happy"
"2714",2022,2714,75,"white","female",8691.25,"12th grade","independent (neither, no response)","pretty happy"
"2715",2022,2715,75,"white","female",NA,"12th grade","not very strong democrat","pretty happy"
"2716",2022,2716,66,"white","female",NA,"12th grade","independent, close to democrat","pretty happy"
"2717",2022,2717,60,"white","female",7668.75,"10th grade","independent, close to republican","pretty happy"
"2718",2022,2718,26,"white","male",3681,"12th grade","independent (neither, no response)","very happy"
"2719",2022,2719,19,"white","male",NA,"12th grade","independent, close to republican","pretty happy"
"2720",2022,2720,39,"black","female",NA,"1 year of college","not very strong democrat","pretty happy"
"2721",2022,2721,42,"white","male",NA,"12th grade","independent (neither, no response)","not too happy"
"2722",2022,2722,80,"white","female",NA,"12th grade","strong democrat","pretty happy"
"2723",2022,2723,79,"white","male",141848.32887,"10th grade","independent, close to republican","pretty happy"
"2724",2022,2724,39,"white","female",NA,"4 years of college","independent (neither, no response)","very happy"
"2725",2022,2725,70,"white","female",NA,"2 years of college","strong republican","pretty happy"
"2726",2022,2726,75,"white","male",NA,"12th grade","independent, close to democrat","pretty happy"
"2727",2022,2727,40,"white","female",40900,"4 years of college","independent, close to democrat","very happy"
"2728",2022,2728,60,"white","female",NA,"11th grade","strong democrat","pretty happy"
"2729",2022,2729,72,"white","male",27607.5,"1 year of college","not very strong republican","not too happy"
"2730",2022,2730,20,"white","male",4601.25,"12th grade","independent (neither, no response)","pretty happy"
"2731",2022,2731,84,"white","female",NA,"7 years of college","independent, close to republican","not too happy"
"2732",2022,2732,64,"white","female",NA,"3 years of college","strong republican","pretty happy"
"2733",2022,2733,48,"white","female",22495,"12th grade","not very strong democrat","pretty happy"
"2734",2022,2734,84,"white","male",NA,"1 year of college","independent, close to republican","pretty happy"
"2735",2022,2735,77,"white","male",NA,"11th grade","strong republican","very happy"
"2736",2022,2736,67,"white","female",NA,"4 years of college","strong republican","very happy"
"2737",2022,2737,53,"white","female",33742.5,"12th grade","strong republican","pretty happy"
"2738",2022,2738,40,"white","male",NA,"4 years of college","independent, close to republican","very happy"
"2739",2022,2739,37,"white","female",18405,"12th grade","independent, close to republican","pretty happy"
"2740",2022,2740,59,"white","female",204.5,"12th grade","independent, close to republican","not too happy"
"2741",2022,2741,63,"white","male",27607.5,"12th grade","independent, close to republican","pretty happy"
"2742",2022,2742,49,"white","female",27607.5,"4 years of college","not very strong republican","pretty happy"
"2743",2022,2743,57,"white","male",11247.5,"11th grade","strong republican","pretty happy"
"2744",2022,2744,30,"white","female",18405,"4 years of college","not very strong republican","pretty happy"
"2745",2022,2745,61,"white","female",27607.5,"4 years of college","strong democrat","pretty happy"
"2746",2022,2746,21,"white","female",13292.5,"3 years of college","not very strong democrat","not too happy"
"2747",2022,2747,23,"white","male",NA,"11th grade","strong democrat","pretty happy"
"2748",2022,2748,71,"white","male",NA,"12th grade","not very strong democrat","pretty happy"
"2749",2022,2749,74,"white","male",NA,"6 years of college","not very strong republican","very happy"
"2750",2022,2750,42,"white","female",18405,"12th grade","strong republican","pretty happy"
"2751",2022,2751,58,"black","female",NA,"4 years of college","not very strong democrat","not too happy"
"2752",2022,2752,51,"white","male",NA,"12th grade","not very strong republican","pretty happy"
"2753",2022,2753,66,"white","male",NA,"12th grade","other party","not too happy"
"2754",2022,2754,59,"white","female",40900,"12th grade","independent, close to republican","very happy"
"2755",2022,2755,20,"white","female",NA,"12th grade","independent (neither, no response)","not too happy"
"2756",2022,2756,88,"white","male",NA,"12th grade","independent (neither, no response)","pretty happy"
"2757",2022,2757,58,"white","male",7668.75,"12th grade","strong democrat","not too happy"
"2758",2022,2758,60,"white","female",27607.5,"1 year of college","independent (neither, no response)","very happy"
"2759",2022,2759,51,"white","female",NA,"12th grade","independent (neither, no response)","pretty happy"
"2760",2022,2760,27,"white","female",22495,"6 years of college","other party","pretty happy"
"2761",2022,2761,23,"other","male",NA,"1 year of college","independent (neither, no response)","pretty happy"
"2762",2022,2762,45,"white","male",49080,"2 years of college","not very strong republican","pretty happy"
"2763",2022,2763,59,"white","male",6646.25,"4 years of college","independent, close to democrat","pretty happy"
"2764",2022,2764,61,"white","male",NA,"12th grade","independent, close to democrat","pretty happy"
"2765",2022,2765,83,"white","male",NA,"12th grade","strong republican","very happy"
"2766",2022,2766,86,"white","female",NA,"12th grade","independent, close to republican","very happy"
"2767",2022,2767,42,"white","female",13292.5,"4 years of college","strong democrat","pretty happy"
"2768",2022,2768,80,"white","female",NA,"8th grade","strong democrat","pretty happy"
"2769",2022,2769,31,"white","male",40900,"4 years of college","independent, close to republican","pretty happy"
"2770",2022,2770,48,"black","male",22495,"4 years of college","not very strong democrat","very happy"
"2771",2022,2771,50,"white","female",22495,"6 years of college","independent, close to democrat","pretty happy"
"2772",2022,2772,41,"white","female",15337.5,"12th grade","independent (neither, no response)","not too happy"
"2773",2022,2773,60,"white","female",8691.25,"12th grade","strong republican","pretty happy"
"2774",2022,2774,67,"white","female",NA,"3 years of college","strong democrat","pretty happy"
"2775",2022,2775,30,"white","male",22495,"12th grade","not very strong republican","not too happy"
"2776",2022,2776,43,"white","female",11247.5,"6 years of college","other party","very happy"
"2777",2022,2777,67,"white","female",22495,"4 years of college","independent, close to democrat","pretty happy"
"2778",2022,2778,29,"white","male",27607.5,"12th grade","strong republican","very happy"
"2779",2022,2779,75,"white","male",NA,"10th grade","strong democrat","pretty happy"
"2780",2022,2780,42,"white","female",22495,"4 years of college","independent, close to democrat","pretty happy"
"2781",2022,2781,42,"white","female",22495,"12th grade","not very strong republican","not too happy"
"2782",2022,2782,45,"white","female",11247.5,"2 years of college","independent, close to democrat","not too happy"
"2783",2022,2783,49,"white","female",49080,"4 years of college","independent, close to republican","pretty happy"
"2784",2022,2784,52,"white","female",33742.5,"4 years of college","strong republican","pretty happy"
"2785",2022,2785,66,"white","female",18405,"2 years of college","not very strong republican","pretty happy"
"2786",2022,2786,NA,"white","female",13292.5,"5 years of college","not very strong democrat","pretty happy"
"2787",2022,2787,48,"white","female",NA,"5 years of college","strong republican","very happy"
"2788",2022,2788,45,"white","female",1431.5,"12th grade","independent (neither, no response)","very happy"
"2789",2022,2789,32,"white","male",13292.5,"12th grade","not very strong republican","very happy"
"2790",2022,2790,51,"black","male",15337.5,NA,"independent (neither, no response)","not too happy"
"2791",2022,2791,64,"white","female",15337.5,"12th grade","independent (neither, no response)","not too happy"
"2792",2022,2792,73,"white","female",NA,"12th grade","not very strong democrat","pretty happy"
"2793",2022,2793,34,"white","male",11247.5,"10th grade","independent, close to democrat","not too happy"
"2794",2022,2794,31,"white","male",40900,"5 years of college","independent (neither, no response)","very happy"
"2795",2022,2795,19,"black","male",7668.75,"12th grade","not very strong republican","pretty happy"
"2796",2022,2796,39,"white","female",818,"4 years of college","independent (neither, no response)","very happy"
"2797",2022,2797,30,"white","male",27607.5,"12th grade","independent, close to republican","pretty happy"
"2798",2022,2798,60,"white","female",NA,"12th grade","independent, close to republican","pretty happy"
"2799",2022,2799,NA,"white","female",18405,"3 years of college","independent (neither, no response)","not too happy"
"2800",2022,2800,59,"white","female",NA,"6 years of college","strong democrat","pretty happy"
"2801",2022,2801,NA,"white","female",NA,"12th grade","independent (neither, no response)","pretty happy"
"2802",2022,2802,44,"white","female",13292.5,"11th grade","independent (neither, no response)","pretty happy"
"2803",2022,2803,28,"white","female",22495,"2 years of college","strong democrat","very happy"
"2804",2022,2804,41,"white","male",33742.5,"2 years of college","independent, close to republican","pretty happy"
"2805",2022,2805,53,"white","female",65440,"12th grade","not very strong democrat","pretty happy"
"2806",2022,2806,69,"white","male",27607.5,"4 years of college","strong democrat","very happy"
"2807",2022,2807,48,"white","male",141848.32887,"9th grade","independent, close to republican","not too happy"
"2808",2022,2808,68,"white","female",33742.5,"4 years of college","strong democrat","pretty happy"
"2809",2022,2809,54,"white","female",3681,"12th grade","not very strong democrat","not too happy"
"2810",2022,2810,28,"white","male",22495,"1 year of college","strong democrat","pretty happy"
"2811",2022,2811,40,"white","female",40900,"6 years of college","not very strong democrat","very happy"
"2812",2022,2812,78,"white","female",NA,"3 years of college","independent, close to republican","pretty happy"
"2813",2022,2813,81,"white","female",NA,"6 years of college","strong democrat","not too happy"
"2814",2022,2814,33,"white","male",15337.5,"4 years of college","strong democrat","pretty happy"
"2815",2022,2815,35,"other","female",5623.75,"12th grade","not very strong democrat","pretty happy"
"2816",2022,2816,60,"white","female",8691.25,"12th grade","strong republican","pretty happy"
"2817",2022,2817,52,"white","female",NA,"2 years of college","not very strong democrat","not too happy"
"2818",2022,2818,23,"white","male",11247.5,"2 years of college","independent (neither, no response)","not too happy"
"2819",2022,2819,48,"white","male",27607.5,"1 year of college","other party","very happy"
"2820",2022,2820,51,"white","male",18405,"12th grade","strong republican","pretty happy"
"2821",2022,2821,55,"white","female",141848.32887,"3 years of college","strong republican","very happy"
"2822",2022,2822,46,"white","female",22495,"2 years of college","strong democrat","pretty happy"
"2823",2022,2823,79,"white","female",NA,"4 years of college","strong democrat","not too happy"
"2824",2022,2824,38,"white","male",27607.5,"12th grade","strong republican","not too happy"
"2825",2022,2825,32,"white","female",11247.5,"12th grade","independent (neither, no response)","pretty happy"
"2826",2022,2826,NA,"white","female",NA,"12th grade","strong democrat","very happy"
"2827",2022,2827,36,"white","female",22495,"6 years of college","not very strong democrat","not too happy"
"2828",2022,2828,65,"other","male",NA,"8 or more years of college","not very strong democrat","very happy"
"2829",2022,2829,26,"white","female",27607.5,"3 years of college","not very strong republican","pretty happy"
"2830",2022,2830,34,"white","female",33742.5,"8 or more years of college","strong democrat","pretty happy"
"2831",2022,2831,60,"white","male",40900,"12th grade","strong republican","pretty happy"
"2832",2022,2832,NA,"white","female",NA,"1 year of college","strong democrat","very happy"
"2833",2022,2833,66,"white","female",NA,"12th grade","independent, close to republican","pretty happy"
"2834",2022,2834,21,"other","female",NA,"2 years of college","independent, close to democrat","pretty happy"
"2835",2022,2835,18,"white","female",NA,"11th grade","independent (neither, no response)","not too happy"
"2836",2022,2836,65,"black","male",NA,"12th grade","strong democrat","very happy"
"2837",2022,2837,51,"white","female",NA,"10th grade","independent (neither, no response)","pretty happy"
"2838",2022,2838,73,"white","female",NA,"4 years of college","independent (neither, no response)","pretty happy"
"2839",2022,2839,67,"other","female",NA,"12th grade","strong republican","not too happy"
"2840",2022,2840,44,"other","male",NA,"12th grade","independent (neither, no response)","not too happy"
"2841",2022,2841,19,"white","male",5623.75,"10th grade","strong republican","pretty happy"
"2842",2022,2842,33,"black","male",3067.5,"2 years of college","independent, close to democrat","not too happy"
"2843",2022,2843,77,"white","female",NA,"2 years of college","independent, close to democrat","pretty happy"
"2844",2022,2844,66,"white","male",NA,"4 years of college","other party","pretty happy"
"2845",2022,2845,55,"white","male",40900,"4 years of college","not very strong republican","pretty happy"
"2846",2022,2846,72,"white","male",22495,"3 years of college","other party","very happy"
"2847",2022,2847,89,"white","female",NA,"12th grade","not very strong republican","very happy"
"2848",2022,2848,32,"white","male",33742.5,"12th grade","independent, close to democrat","pretty happy"
"2849",2022,2849,86,"white","male",NA,"4 years of college","strong democrat","pretty happy"
"2850",2022,2850,58,"white","female",5623.75,"12th grade","strong republican","pretty happy"
"2851",2022,2851,60,"white","male",15337.5,"12th grade","independent (neither, no response)","pretty happy"
"2852",2022,2852,30,"white","female",NA,"12th grade","not very strong republican","not too happy"
"2853",2022,2853,61,"white","female",49080,"7 years of college","independent, close to democrat","pretty happy"
"2854",2022,2854,61,"white","male",141848.32887,"4 years of college","not very strong democrat","pretty happy"
"2855",2022,2855,30,"white","female",33742.5,"4 years of college","independent (neither, no response)","pretty happy"
"2856",2022,2856,32,"white","female",4601.25,"12th grade","independent (neither, no response)","very happy"
"2857",2022,2857,18,"other","male",3681,"9th grade","independent, close to republican","very happy"
"2858",2022,2858,63,"white","male",141848.32887,"8th grade","strong republican","pretty happy"
"2859",2022,2859,21,"white","female",NA,"12th grade","strong republican","very happy"
"2860",2022,2860,70,"white","male",15337.5,"1 year of college","independent (neither, no response)","pretty happy"
"2861",2022,2861,22,"white","male",13292.5,"11th grade","not very strong republican","not too happy"
"2862",2022,2862,36,"white","male",15337.5,"12th grade","independent, close to republican","pretty happy"
"2863",2022,2863,61,"white","female",NA,"10th grade","not very strong democrat","not too happy"
"2864",2022,2864,50,"white","female",NA,"2 years of college","strong republican","pretty happy"
"2865",2022,2865,41,"other","female",NA,"11th grade","not very strong republican","pretty happy"
"2866",2022,2866,49,"white","male",22495,"12th grade","strong republican","pretty happy"
"2867",2022,2867,26,"white","male",15337.5,"3 years of college","independent, close to democrat","pretty happy"
"2868",2022,2868,47,"other","male",27607.5,"11th grade","not very strong democrat","pretty happy"
"2869",2022,2869,49,"white","male",40900,"9th grade","not very strong democrat","very happy"
"2870",2022,2870,44,"white","male",13292.5,"1 year of college","independent, close to republican","not too happy"
"2871",2022,2871,31,"white","female",NA,"12th grade","other party","very happy"
"2872",2022,2872,54,"white","female",NA,"12th grade","independent (neither, no response)","not too happy"
"2873",2022,2873,65,"white","male",NA,"12th grade","independent (neither, no response)","pretty happy"
"2874",2022,2874,57,"white","female",NA,"9th grade","independent (neither, no response)","pretty happy"
"2875",2022,2875,53,"white","female",NA,"5th grade","not very strong republican","pretty happy"
"2876",2022,2876,42,"white","female",8691.25,"1 year of college","not very strong democrat","very happy"
"2877",2022,2877,32,"other","female",2658.5,"8th grade","strong republican","very happy"
"2878",2022,2878,65,"white","male",3681,"3 years of college","strong democrat","pretty happy"
"2879",2022,2879,29,"white","female",NA,"2 years of college","independent (neither, no response)","pretty happy"
"2880",2022,2880,57,"white","male",8691.25,"12th grade","independent (neither, no response)","pretty happy"
"2881",2022,2881,34,"white","male",9713.75,"4 years of college","independent (neither, no response)","very happy"
"2882",2022,2882,30,"white","female",27607.5,"1 year of college","strong democrat","pretty happy"
"2883",2022,2883,41,"white","female",9713.75,"3 years of college","independent (neither, no response)","pretty happy"
"2884",2022,2884,32,"other","female",NA,"9th grade","independent (neither, no response)","pretty happy"
"2885",2022,2885,54,"white","female",11247.5,"2 years of college","not very strong democrat","pretty happy"
"2886",2022,2886,25,"other","female",11247.5,"1 year of college","not very strong republican","pretty happy"
"2887",2022,2887,54,"white","female",NA,"12th grade","not very strong republican","pretty happy"
"2888",2022,2888,58,"black","female",9713.75,"6th grade","not very strong democrat","not too happy"
"2889",2022,2889,19,"white","female",NA,"12th grade","independent, close to democrat","pretty happy"
"2890",2022,2890,45,"other","male",9713.75,"1 year of college","strong democrat","not too happy"
"2891",2022,2891,22,"other","male",27607.5,"2 years of college","independent (neither, no response)","very happy"
"2892",2022,2892,27,"white","female",13292.5,"12th grade","independent, close to republican","pretty happy"
"2893",2022,2893,64,"other","female",NA,"4 years of college","not very strong democrat","pretty happy"
"2894",2022,2894,49,"black","female",13292.5,"1 year of college","independent (neither, no response)","pretty happy"
"2895",2022,2895,60,"other","male",49080,"8 or more years of college","not very strong republican","pretty happy"
"2896",2022,2896,31,"white","female",8691.25,"12th grade","independent, close to democrat","pretty happy"
"2897",2022,2897,69,"white","male",NA,"2 years of college","strong democrat","pretty happy"
"2898",2022,2898,39,"white","female",22495,"2 years of college","independent (neither, no response)","pretty happy"
"2899",2022,2899,78,"other","male",NA,"2 years of college","not very strong democrat","very happy"
"2900",2022,2900,47,"white","male",2249.5,"9th grade","independent (neither, no response)","not too happy"
"2901",2022,2901,19,NA,"female",NA,"12th grade","independent (neither, no response)","pretty happy"
"2902",2022,2902,37,"white","female",NA,"1 year of college","strong republican","very happy"
"2903",2022,2903,26,"white","female",NA,"12th grade","independent (neither, no response)","pretty happy"
"2904",2022,2904,51,"black","female",15337.5,"12th grade","strong democrat","not too happy"
"2905",2022,2905,44,"other","male",NA,"8th grade","independent, close to republican","very happy"
"2906",2022,2906,NA,"white","female",NA,"1st grade","independent (neither, no response)","pretty happy"
"2907",2022,2907,19,"black","female",818,"12th grade","independent (neither, no response)","pretty happy"
"2908",2022,2908,71,"black","female",NA,"2 years of college","strong democrat","pretty happy"
"2909",2022,2909,40,"white","male",NA,"12th grade","not very strong republican","very happy"
"2910",2022,2910,19,"other","female",NA,"12th grade","independent (neither, no response)","pretty happy"
"2911",2022,2911,23,"white","male",NA,"3 years of college","not very strong republican","very happy"
"2912",2022,2912,23,"white","male",40900,"4 years of college","strong republican","pretty happy"
"2913",2022,2913,34,"other","female",2249.5,"12th grade","independent (neither, no response)","very happy"
"2914",2022,2914,NA,"white","female",NA,"7 years of college","independent (neither, no response)","pretty happy"
"2915",2022,2915,31,"black","female",NA,"2 years of college","independent (neither, no response)","not too happy"
"2916",2022,2916,43,"white","male",57260,"4 years of college","independent, close to republican","pretty happy"
"2917",2022,2917,72,"other","female",NA,"4 years of college","strong republican","pretty happy"
"2918",2022,2918,64,"white","female",NA,"12th grade","strong republican","not too happy"
"2919",2022,2919,18,"black","female",NA,"12th grade","independent (neither, no response)","not too happy"
"2920",2022,2920,88,"white","female",NA,"6 years of college","strong republican","not too happy"
"2921",2022,2921,70,"white","female",13292.5,"4 years of college","not very strong republican","not too happy"
"2922",2022,2922,46,"white","female",204.5,"4 years of college","not very strong republican","pretty happy"
"2923",2022,2923,76,"white","female",NA,"12th grade","independent, close to democrat","not too happy"
"2924",2022,2924,80,"white","male",4601.25,"5 years of college","strong republican","not too happy"
"2925",2022,2925,39,"white","female",40900,"4 years of college","not very strong republican","pretty happy"
"2926",2022,2926,56,"white","female",15337.5,"12th grade","not very strong republican","not too happy"
"2927",2022,2927,84,"white","male",NA,"7 years of college","strong republican","pretty happy"
"2928",2022,2928,54,"white","female",NA,"5 years of college","strong democrat","very happy"
"2929",2022,2929,60,"white","female",8691.25,"2 years of college","strong democrat","pretty happy"
"2930",2022,2930,58,"white","male",27607.5,"2 years of college","other party","very happy"
"2931",2022,2931,32,"black","female",11247.5,"12th grade","independent (neither, no response)","not too happy"
"2932",2022,2932,26,"white","male",18405,"4 years of college","strong democrat","pretty happy"
"2933",2022,2933,35,"white","male",33742.5,"5 years of college","strong democrat","pretty happy"
"2934",2022,2934,78,"white","male",NA,"6 years of college","independent, close to republican","pretty happy"
"2935",2022,2935,77,"white","female",4601.25,"2 years of college","independent, close to republican","pretty happy"
"2936",2022,2936,65,"white","male",NA,"12th grade","independent (neither, no response)","pretty happy"
"2937",2022,2937,69,"white","male",NA,"2 years of college","not very strong republican","pretty happy"
"2938",2022,2938,26,"white","male",NA,"11th grade","not very strong democrat","pretty happy"
"2939",2022,2939,72,"white","male",NA,"11th grade","independent, close to democrat","not too happy"
"2940",2022,2940,30,"other","male",13292.5,"2 years of college","not very strong republican","pretty happy"
"2941",2022,2941,30,"white","male",7668.75,"12th grade","strong republican","not too happy"
"2942",2022,2942,55,"black","male",3067.5,"11th grade","not very strong republican","pretty happy"
"2943",2022,2943,76,"white","male",NA,"7 years of college","independent, close to democrat","pretty happy"
"2944",2022,2944,69,"white","male",NA,"12th grade","strong republican","pretty happy"
"2945",2022,2945,40,"white","male",11247.5,"12th grade","strong democrat","very happy"
"2946",2022,2946,26,"other","female",NA,"12th grade","independent, close to democrat","pretty happy"
"2947",2022,2947,19,"other","male",NA,"1 year of college","strong democrat","pretty happy"
"2948",2022,2948,65,"white","male",NA,"1 year of college","strong republican","very happy"
"2949",2022,2949,71,"white","female",NA,"3 years of college","independent (neither, no response)","pretty happy"
"2950",2022,2950,67,"black","female",NA,"11th grade","not very strong democrat","not too happy"
"2951",2022,2951,57,"white","female",33742.5,"6 years of college","strong republican","pretty happy"
"2952",2022,2952,28,"other","female",NA,"12th grade","independent, close to democrat","pretty happy"
"2953",2022,2953,42,"white","male",11247.5,"12th grade","not very strong republican","very happy"
"2954",2022,2954,67,"white","female",7668.75,"8 or more years of college","strong democrat","pretty happy"
"2955",2022,2955,69,"white","female",NA,"8 or more years of college","strong democrat","pretty happy"
"2956",2022,2956,NA,"white","female",NA,"12th grade","independent (neither, no response)","not too happy"
"2957",2022,2957,52,"white","female",9713.75,"1 year of college","independent, close to democrat","pretty happy"
"2958",2022,2958,26,"white","female",NA,"2 years of college","strong republican","pretty happy"
"2959",2022,2959,69,"other","male",NA,"2 years of college","strong democrat","not too happy"
"2960",2022,2960,48,"white","female",NA,"2 years of college","strong republican","pretty happy"
"2961",2022,2961,58,NA,"female",NA,"6 years of college","not very strong democrat","very happy"
"2962",2022,2962,79,"black","female",NA,"2 years of college","not very strong democrat","pretty happy"
"2963",2022,2963,32,"other","female",3681,"11th grade","independent (neither, no response)","very happy"
"2964",2022,2964,29,"white","male",22495,"2 years of college","independent, close to republican","not too happy"
"2965",2022,2965,NA,"white","female",NA,"4 years of college","independent (neither, no response)","pretty happy"
"2966",2022,2966,70,"white","female",NA,"2 years of college","independent, close to republican","pretty happy"
"2967",2022,2967,41,"white","male",7668.75,"8 or more years of college","independent (neither, no response)","pretty happy"
"2968",2022,2968,40,"white","female",NA,"4 years of college","strong democrat","pretty happy"
"2969",2022,2969,75,"white","male",NA,"12th grade","independent, close to democrat","very happy"
"2970",2022,2970,58,"white","female",NA,"4 years of college","independent, close to republican","pretty happy"
"2971",2022,2971,66,"white","female",NA,"4 years of college","independent, close to republican","very happy"
"2972",2022,2972,68,"white","female",NA,"3 years of college","independent (neither, no response)","pretty happy"
"2973",2022,2973,29,"other","female",818,"4 years of college","not very strong republican","very happy"
"2974",2022,2974,41,"white","male",49080,"8 or more years of college","independent (neither, no response)","not too happy"
"2975",2022,2975,70,"white","male",NA,"6 years of college","independent, close to democrat","pretty happy"
"2976",2022,2976,65,"white","female",4601.25,"12th grade","independent (neither, no response)","very happy"
"2977",2022,2977,47,"white","female",141848.32887,"4 years of college","not very strong democrat","very happy"
"2978",2022,2978,50,"other","male",27607.5,"12th grade","not very strong democrat","pretty happy"
"2979",2022,2979,68,"white","male",40900,"3 years of college","independent, close to republican","pretty happy"
"2980",2022,2980,46,"white","male",141848.32887,"8 or more years of college","not very strong republican","very happy"
"2981",2022,2981,42,"white","male",141848.32887,"7 years of college","independent, close to democrat","pretty happy"
"2982",2022,2982,83,"white","male",NA,"6 years of college","strong republican","pretty happy"
"2983",2022,2983,21,"white","male",1840.5,"3 years of college","not very strong democrat","pretty happy"
"2984",2022,2984,73,"white","male",NA,"4 years of college","independent (neither, no response)","pretty happy"
"2985",2022,2985,45,"other","female",NA,"7 years of college","not very strong democrat","pretty happy"
"2986",2022,2986,32,"white","male",33742.5,"4 years of college","other party","pretty happy"
"2987",2022,2987,33,"other","male",27607.5,"2 years of college","independent (neither, no response)","pretty happy"
"2988",2022,2988,56,"white","female",22495,"4 years of college","independent, close to democrat","very happy"
"2989",2022,2989,51,"white","male",141848.32887,"2 years of college","independent, close to republican","pretty happy"
"2990",2022,2990,26,"white","female",18405,"6 years of college","strong republican","very happy"
"2991",2022,2991,63,"white","female",3067.5,"4 years of college","independent (neither, no response)","pretty happy"
"2992",2022,2992,32,"white","male",NA,"5 years of college","independent, close to democrat","pretty happy"
"2993",2022,2993,55,"white","female",NA,"12th grade","independent, close to republican","very happy"
"2994",2022,2994,25,"white","female",6646.25,"12th grade","independent (neither, no response)","pretty happy"
"2995",2022,2995,66,"white","female",NA,"6 years of college","not very strong republican","very happy"
"2996",2022,2996,64,"black","male",NA,"12th grade","strong democrat","very happy"
"2997",2022,2997,27,"white","male",204.5,"12th grade","independent, close to democrat","pretty happy"
"2998",2022,2998,35,"white","male",15337.5,"9th grade","independent (neither, no response)","pretty happy"
"2999",2022,2999,68,"white","female",NA,"4 years of college","not very strong republican","pretty happy"
"3000",2022,3000,44,"white","male",8691.25,"2 years of college","other party","pretty happy"
"3001",2022,3001,72,"white","male",NA,"3 years of college","strong democrat","not too happy"
"3002",2022,3002,41,"other","female",11247.5,"2 years of college","not very strong democrat","not too happy"
"3003",2022,3003,36,"white","female",NA,"4 years of college","independent (neither, no response)","pretty happy"
"3004",2022,3004,36,"white","male",13292.5,"12th grade","strong republican","pretty happy"
"3005",2022,3005,48,"other","male",NA,"4th grade","independent (neither, no response)","pretty happy"
"3006",2022,3006,31,"white","female",NA,"12th grade","independent, close to democrat","very happy"
"3007",2022,3007,36,"other","female",27607.5,"8th grade","independent (neither, no response)","very happy"
"3008",2022,3008,52,"white","male",22495,"12th grade","not very strong republican","not too happy"
"3009",2022,3009,30,"white","male",NA,"12th grade","strong republican","pretty happy"
"3010",2022,3010,62,"other","male",NA,"12th grade","independent (neither, no response)","not too happy"
"3011",2022,3011,35,"black","male",15337.5,"12th grade","independent (neither, no response)","pretty happy"
"3012",2022,3012,45,"white","male",27607.5,"8 or more years of college","independent, close to republican","very happy"
"3013",2022,3013,57,"white","female",27607.5,"12th grade","independent (neither, no response)","pretty happy"
"3014",2022,3014,20,"white","male",9713.75,"3 years of college","other party","pretty happy"
"3015",2022,3015,20,"black","male",NA,"12th grade","independent (neither, no response)","pretty happy"
"3016",2022,3016,41,"other","male",3067.5,"12th grade","not very strong republican","very happy"
"3017",2022,3017,26,"other","female",NA,"5 years of college","independent (neither, no response)","pretty happy"
"3018",2022,3018,54,"other","male",9713.75,"4th grade","strong democrat","very happy"
"3019",2022,3019,32,"white","male",NA,"8th grade","strong democrat","pretty happy"
"3020",2022,3020,48,"other","male",27607.5,"4 years of college","independent (neither, no response)","pretty happy"
"3021",2022,3021,49,"white","male",15337.5,"6th grade","independent (neither, no response)","pretty happy"
"3022",2022,3022,46,"other","male",11247.5,"12th grade","independent (neither, no response)","very happy"
"3023",2022,3023,68,"white","male",2658.5,"3rd grade","independent, close to democrat","pretty happy"
"3024",2022,3024,85,"white","female",NA,"2 years of college","independent, close to democrat","pretty happy"
"3025",2022,3025,60,"white","male",NA,NA,"not very strong republican","pretty happy"
"3026",2022,3026,49,"other","female",40900,"6 years of college","strong democrat","very happy"
"3027",2022,3027,41,"white","female",27607.5,"4 years of college","not very strong republican","pretty happy"
"3028",2022,3028,39,"white","female",NA,"2 years of college","independent, close to republican","pretty happy"
"3029",2022,3029,45,"white","female",NA,"9th grade","independent (neither, no response)","very happy"
"3030",2022,3030,28,"white","male",15337.5,"12th grade","independent (neither, no response)","very happy"
"3031",2022,3031,24,"white","female",4601.25,"12th grade","independent, close to democrat",NA
"3032",2022,3032,33,"white","female",4601.25,"4 years of college","strong democrat","not too happy"
"3033",2022,3033,47,"other","male",2249.5,"1 year of college","independent (neither, no response)","pretty happy"
"3034",2022,3034,89,"white","female",NA,"8th grade","not very strong democrat","pretty happy"
"3035",2022,3035,36,"other","male",NA,"2 years of college","independent (neither, no response)","not too happy"
"3036",2022,3036,40,"white","male",NA,"10th grade","other party","pretty happy"
"3037",2022,3037,60,"other","female",33742.5,"2 years of college","strong republican","pretty happy"
